code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
FFF,2013J,588539,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-92,-31,FALSE
FFF,2013J,588560,M,South East Region,A Level or Equivalent,Oct-20,0-35,0,120,Y,Fail,-115,500,TRUE
FFF,2013J,588597,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,-86,500,TRUE
FFF,2013J,588672,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass,-89,500,TRUE
FFF,2013J,588796,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,Withdrawn,-74,2,FALSE
FFF,2013J,588914,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-109,500,TRUE
FFF,2013J,588925,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-67,500,TRUE
FFF,2013J,588971,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-74,500,TRUE
FFF,2013J,589003,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-74,500,TRUE
FFF,2013J,589014,M,Scotland,HE Qualification,60-70%,0-35,0,90,N,Pass,-59,500,TRUE
FFF,2013J,589017,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-74,-12,FALSE
FFF,2013J,589099,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-108,500,TRUE
FFF,2013J,589178,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-53,500,TRUE
FFF,2013J,589196,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,-78,30,FALSE
FFF,2013J,589263,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-42,500,TRUE
FFF,2013J,589267,M,West Midlands Region,HE Qualification,70-80%,0-35,0,150,N,Withdrawn,-99,11,FALSE
FFF,2013J,589295,M,North Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Pass,-113,500,TRUE
FFF,2013J,589303,M,North Region,HE Qualification,500,35-55,0,60,N,Pass,-108,500,TRUE
FFF,2013J,589326,M,North Region,A Level or Equivalent,500,0-35,0,60,N,Distinction,-88,500,TRUE
FFF,2013J,589409,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-106,500,TRUE
FFF,2013J,589441,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-109,228,FALSE
FFF,2013J,589474,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-102,500,TRUE
FFF,2013J,589490,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-95,500,TRUE
FFF,2013J,589559,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-91,500,TRUE
FFF,2013J,589578,M,North Region,Lower Than A Level,500,35-55,0,90,N,Pass,-101,500,TRUE
FFF,2013J,589583,M,Wales,HE Qualification,30-40%,0-35,0,90,N,Distinction,-38,500,TRUE
FFF,2013J,589587,M,North Region,Lower Than A Level,500,0-35,0,120,N,Pass,-72,500,TRUE
FFF,2013J,589594,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,-74,93,FALSE
FFF,2013J,589605,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-106,500,TRUE
FFF,2013J,589665,M,South West Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-95,-26,FALSE
FFF,2013J,589707,M,North Region,Lower Than A Level,500,0-35,0,60,N,Fail,-80,500,TRUE
FFF,2013J,589749,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-35,500,TRUE
FFF,2013J,589768,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn,-108,-17,FALSE
FFF,2013J,589782,M,North Western Region,HE Qualification,30-40%,0-35,0,90,N,Pass,-108,500,TRUE
FFF,2013J,589828,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn,-17,157,FALSE
FFF,2013J,589843,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-79,500,TRUE
FFF,2013J,589860,M,North Region,HE Qualification,500,0-35,0,60,N,Pass,-108,500,TRUE
FFF,2013J,589948,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-108,500,TRUE
FFF,2013J,590128,M,South Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-108,500,TRUE
FFF,2013J,590188,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,-35,500,TRUE
FFF,2013J,590189,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-106,500,TRUE
FFF,2013J,590226,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,-36,500,TRUE
FFF,2013J,590241,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-108,500,TRUE
FFF,2013J,590289,M,London Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Fail,-18,500,TRUE
FFF,2013J,590328,M,South East Region,HE Qualification,70-80%,0-35,0,150,N,Pass,-108,500,TRUE
FFF,2013J,590403,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-63,500,TRUE
FFF,2013J,590461,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-106,500,TRUE
FFF,2013J,590462,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-91,121,FALSE
FFF,2013J,590466,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-106,0,FALSE
FFF,2013J,590494,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-100,-8,FALSE
FFF,2013J,590499,M,North Region,HE Qualification,500,0-35,0,120,N,Fail,-65,500,TRUE
FFF,2013J,590545,M,North Region,Post Graduate Qualification,500,0-35,0,60,N,Withdrawn,-106,-96,FALSE
FFF,2013J,590548,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,-106,72,FALSE
FFF,2013J,590555,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-99,-46,FALSE
FFF,2013J,590571,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-106,-85,FALSE
FFF,2013J,590701,M,North Region,A Level or Equivalent,500,35-55,0,90,Y,Distinction,-106,500,TRUE
FFF,2013J,590707,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-46,500,TRUE
FFF,2013J,590714,M,North Region,A Level or Equivalent,500,0-35,0,120,N,Fail,-102,500,TRUE
FFF,2013J,590749,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,Y,Withdrawn,-49,72,FALSE
FFF,2013J,590815,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-99,-87,FALSE
FFF,2013J,590824,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-74,500,TRUE
FFF,2013J,590849,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,180,N,Pass,-102,500,TRUE
FFF,2013J,590898,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-100,0,FALSE
FFF,2013J,590907,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,-102,500,TRUE
FFF,2013J,590980,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-80,500,TRUE
FFF,2013J,590989,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-102,500,TRUE
FFF,2013J,591008,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-100,101,FALSE
FFF,2013J,591015,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-72,0,FALSE
FFF,2013J,591055,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-80,500,TRUE
FFF,2013J,591057,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-60,-11,FALSE
FFF,2013J,591078,M,Ireland,HE Qualification,500,0-35,0,90,N,Pass,-102,500,TRUE
FFF,2013J,591219,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-95,500,TRUE
FFF,2013J,591343,M,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-66,500,TRUE
FFF,2013J,591394,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-80,500,TRUE
FFF,2013J,591403,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,-37,500,TRUE
FFF,2013J,591411,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-100,-3,FALSE
FFF,2013J,591412,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-101,500,TRUE
FFF,2013J,591516,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-85,500,TRUE
FFF,2013J,591581,M,South East Region,Lower Than A Level,Oct-20,0-35,0,120,N,Fail,-72,500,TRUE
FFF,2013J,591613,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-91,146,FALSE
FFF,2013J,591620,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-100,-3,FALSE
FFF,2013J,591638,F,London Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,-91,0,FALSE
FFF,2013J,591655,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-59,221,FALSE
FFF,2013J,591661,M,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-79,0,FALSE
FFF,2013J,591677,M,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,-100,-12,FALSE
FFF,2013J,591685,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-43,500,TRUE
FFF,2013J,591692,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-100,500,TRUE
FFF,2013J,591695,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-63,500,TRUE
FFF,2013J,591735,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-50,500,TRUE
FFF,2013J,591765,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-86,500,TRUE
FFF,2013J,591872,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-95,500,TRUE
FFF,2013J,591893,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-31,500,TRUE
FFF,2013J,591940,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-86,500,TRUE
FFF,2013J,591975,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-95,500,TRUE
FFF,2013J,592002,M,South Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,4,500,TRUE
FFF,2013J,592007,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-91,500,TRUE
FFF,2013J,592014,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-95,500,TRUE
FFF,2013J,592092,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-84,500,TRUE
FFF,2013J,592142,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-53,500,TRUE
FFF,2013J,592168,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-99,500,TRUE
FFF,2013J,592203,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Distinction,-74,500,TRUE
FFF,2013J,592206,F,North Region,Lower Than A Level,500,0-35,0,60,N,Fail,-22,500,TRUE
FFF,2013J,592259,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,-86,500,TRUE
FFF,2013J,592370,M,Scotland,HE Qualification,Oct-20,35-55,0,60,N,Pass,-74,500,TRUE
FFF,2013J,592373,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Distinction,-74,500,TRUE
FFF,2013J,592437,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-91,79,FALSE
FFF,2013J,592450,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-95,156,FALSE
FFF,2013J,592458,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-94,-87,FALSE
FFF,2013J,592476,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-95,500,TRUE
FFF,2013J,592538,M,North Region,Lower Than A Level,500,0-35,0,60,N,Withdrawn,-87,51,FALSE
FFF,2013J,592550,M,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,-90,500,TRUE
FFF,2013J,592563,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-45,0,FALSE
FFF,2013J,592607,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-81,98,FALSE
FFF,2013J,592616,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-95,500,TRUE
FFF,2013J,592631,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-28,500,TRUE
FFF,2013J,592634,M,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,-83,500,TRUE
FFF,2013J,592640,M,Ireland,Lower Than A Level,500,0-35,0,90,N,Distinction,-87,500,TRUE
FFF,2013J,592689,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-74,500,TRUE
FFF,2013J,592763,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-95,500,TRUE
FFF,2013J,592781,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-60,500,TRUE
FFF,2013J,592789,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-46,500,TRUE
FFF,2013J,592810,M,London Region,Lower Than A Level,50-60%,35-55,0,120,Y,Fail,-94,500,TRUE
FFF,2013J,592856,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-45,500,TRUE
FFF,2013J,592924,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-90,500,TRUE
FFF,2013J,592939,M,Scotland,HE Qualification,0-10%,0-35,0,240,N,Withdrawn,-88,-30,FALSE
FFF,2013J,593022,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-31,500,TRUE
FFF,2013J,593104,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-95,226,FALSE
FFF,2013J,593139,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-53,500,TRUE
FFF,2013J,593157,F,Ireland,Lower Than A Level,500,35-55,0,60,N,Withdrawn,-25,10,FALSE
FFF,2013J,593206,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-94,47,FALSE
FFF,2013J,593272,F,London Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Distinction,-43,500,TRUE
FFF,2013J,593320,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-42,500,TRUE
FFF,2013J,593459,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-80,500,TRUE
FFF,2013J,593492,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-94,500,TRUE
FFF,2013J,593511,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-94,-19,FALSE
FFF,2013J,593532,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-94,-17,FALSE
FFF,2013J,593535,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Fail,-79,500,TRUE
FFF,2013J,593585,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-91,500,TRUE
FFF,2013J,593617,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-59,45,FALSE
FFF,2013J,593670,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-81,500,TRUE
FFF,2013J,593671,M,North Western Region,Lower Than A Level,Oct-20,35-55,0,90,Y,Fail,-88,500,TRUE
FFF,2013J,593681,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-31,500,TRUE
FFF,2013J,593755,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-91,500,TRUE
FFF,2013J,593780,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,-49,500,TRUE
FFF,2013J,593823,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Pass,-67,500,TRUE
FFF,2013J,593865,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-91,-54,FALSE
FFF,2013J,593904,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-60,500,TRUE
FFF,2013J,593953,M,South East Region,HE Qualification,Oct-20,35-55,0,60,N,Pass,-79,500,TRUE
FFF,2013J,593970,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,-90,500,TRUE
FFF,2013J,594044,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass,-17,500,TRUE
FFF,2013J,594076,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-25,209,FALSE
FFF,2013J,594119,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-86,500,TRUE
FFF,2013J,594139,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-49,500,TRUE
FFF,2013J,594162,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-80,500,TRUE
FFF,2013J,594184,M,Scotland,HE Qualification,Oct-20,0-35,0,60,N,Fail,-81,500,TRUE
FFF,2013J,594205,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-46,500,TRUE
FFF,2013J,594221,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-63,-4,FALSE
FFF,2013J,594250,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-52,500,TRUE
FFF,2013J,594280,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-31,500,TRUE
FFF,2013J,594291,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-87,500,TRUE
FFF,2013J,594319,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-71,500,TRUE
FFF,2013J,594326,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-88,500,TRUE
FFF,2013J,594341,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-57,-4,FALSE
FFF,2013J,594342,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-58,500,TRUE
FFF,2013J,594359,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-18,500,TRUE
FFF,2013J,594360,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-42,500,TRUE
FFF,2013J,594376,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,-50,230,FALSE
FFF,2013J,594395,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-88,215,FALSE
FFF,2013J,594404,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-30,500,TRUE
FFF,2013J,594406,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Fail,-88,500,TRUE
FFF,2013J,594454,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-84,500,TRUE
FFF,2013J,594470,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-37,500,TRUE
FFF,2013J,594505,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-88,500,TRUE
FFF,2013J,594506,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-88,500,TRUE
FFF,2013J,594510,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-79,46,FALSE
FFF,2013J,594546,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-49,500,TRUE
FFF,2013J,594547,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-88,500,TRUE
FFF,2013J,594558,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-79,500,TRUE
FFF,2013J,594576,M,London Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Pass,-86,500,TRUE
FFF,2013J,594596,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-35,500,TRUE
FFF,2013J,594603,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-45,-15,FALSE
FFF,2013J,594615,M,Wales,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,-49,167,FALSE
FFF,2013J,594643,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-88,500,TRUE
FFF,2013J,594737,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-88,-11,FALSE
FFF,2013J,594800,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,-35,500,TRUE
FFF,2013J,594814,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-50,500,TRUE
FFF,2013J,594815,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-87,189,FALSE
FFF,2013J,594823,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-38,500,TRUE
FFF,2013J,594855,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,-50,500,TRUE
FFF,2013J,594881,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-87,0,FALSE
FFF,2013J,594894,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-30,500,TRUE
FFF,2013J,594933,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-85,0,FALSE
FFF,2013J,594956,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,150,Y,Withdrawn,-85,222,FALSE
FFF,2013J,594996,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-57,79,FALSE
FFF,2013J,595023,F,North Region,Lower Than A Level,500,0-35,0,60,N,Fail,-17,500,TRUE
FFF,2013J,595106,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-67,500,TRUE
FFF,2013J,595119,M,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,-57,67,FALSE
FFF,2013J,595150,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Fail,-84,500,TRUE
FFF,2013J,595164,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-85,500,TRUE
FFF,2013J,595230,F,London Region,A Level or Equivalent,Oct-20,0-35,0,150,N,Pass,-59,500,TRUE
FFF,2013J,595235,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Fail,-74,500,TRUE
FFF,2013J,595246,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-85,97,FALSE
FFF,2013J,595330,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-28,500,TRUE
FFF,2013J,595354,F,North Region,HE Qualification,500,0-35,0,120,N,Pass,-58,500,TRUE
FFF,2013J,595359,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-81,-5,FALSE
FFF,2013J,595381,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-53,500,TRUE
FFF,2013J,595386,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,-84,500,TRUE
FFF,2013J,595401,M,North Region,Lower Than A Level,500,0-35,0,60,N,Pass,-80,500,TRUE
FFF,2013J,595428,M,North Western Region,HE Qualification,0-10%,35-55,0,150,N,Withdrawn,-84,92,FALSE
FFF,2013J,595477,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Fail,-57,500,TRUE
FFF,2013J,595483,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-42,500,TRUE
FFF,2013J,595593,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,-52,500,TRUE
FFF,2013J,595649,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-15,500,TRUE
FFF,2013J,595655,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-83,500,TRUE
FFF,2013J,595676,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,-65,186,FALSE
FFF,2013J,595735,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-60,500,TRUE
FFF,2013J,595746,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Distinction,-83,500,TRUE
FFF,2013J,595752,F,North Region,Post Graduate Qualification,500,0-35,0,120,N,Distinction,-53,500,TRUE
FFF,2013J,595769,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Pass,-53,500,TRUE
FFF,2013J,595773,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-29,73,FALSE
FFF,2013J,595840,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-45,500,TRUE
FFF,2013J,595842,M,North Region,A Level or Equivalent,500,0-35,0,120,N,Pass,-17,500,TRUE
FFF,2013J,595847,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction,-80,500,TRUE
FFF,2013J,595868,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-81,500,TRUE
FFF,2013J,595895,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-53,44,FALSE
FFF,2013J,595915,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,-67,53,FALSE
FFF,2013J,595935,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-81,65,FALSE
FFF,2013J,595978,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,Y,Withdrawn,-67,66,FALSE
FFF,2013J,596027,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-35,500,TRUE
FFF,2013J,596029,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-79,500,TRUE
FFF,2013J,596049,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-49,41,FALSE
FFF,2013J,596125,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-62,500,TRUE
FFF,2013J,596146,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-73,93,FALSE
FFF,2013J,596147,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-74,500,TRUE
FFF,2013J,596231,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Withdrawn,-57,60,FALSE
FFF,2013J,596266,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,-36,500,TRUE
