,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
25331,FFF,2013J,590188,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-35.0,,True
25332,FFF,2013J,590189,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-106.0,,True
25333,FFF,2013J,590226,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,-36.0,,True
25334,FFF,2013J,590241,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-108.0,,True
25335,FFF,2013J,590289,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-18.0,,True
25336,FFF,2013J,590328,M,South East Region,HE Qualification,70-80%,0-35,0,150,N,Pass,-108.0,,True
25337,FFF,2013J,590403,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-63.0,,True
25338,FFF,2013J,590461,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-106.0,,True
25339,FFF,2013J,590462,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-91.0,121.0,False
25340,FFF,2013J,590466,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-106.0,0.0,False
25341,FFF,2013J,590494,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-100.0,-8.0,False
25342,FFF,2013J,590499,M,North Region,HE Qualification,,0-35,0,120,N,Fail,-65.0,,True
25343,FFF,2013J,590545,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Withdrawn,-106.0,-96.0,False
25344,FFF,2013J,590548,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,-106.0,72.0,False
25345,FFF,2013J,590555,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-99.0,-46.0,False
25346,FFF,2013J,590571,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-106.0,-85.0,False
25347,FFF,2013J,590701,M,North Region,A Level or Equivalent,,35-55,0,90,Y,Distinction,-106.0,,True
25348,FFF,2013J,590707,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-46.0,,True
25349,FFF,2013J,590714,M,North Region,A Level or Equivalent,,0-35,0,120,N,Fail,-102.0,,True
25350,FFF,2013J,590749,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,Y,Withdrawn,-49.0,72.0,False
25351,FFF,2013J,590815,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-99.0,-87.0,False
25352,FFF,2013J,590824,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-74.0,,True
25353,FFF,2013J,590849,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,180,N,Pass,-102.0,,True
25354,FFF,2013J,590898,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-100.0,0.0,False
25355,FFF,2013J,590907,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-102.0,,True
25356,FFF,2013J,590980,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-80.0,,True
25357,FFF,2013J,590989,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-102.0,,True
25358,FFF,2013J,591008,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-100.0,101.0,False
25359,FFF,2013J,591015,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-72.0,0.0,False
25360,FFF,2013J,591055,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-80.0,,True
25361,FFF,2013J,591057,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-60.0,-11.0,False
25362,FFF,2013J,591078,M,Ireland,HE Qualification,,0-35,0,90,N,Pass,-102.0,,True
25363,FFF,2013J,591219,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-95.0,,True
25364,FFF,2013J,591343,M,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-66.0,,True
25365,FFF,2013J,591394,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-80.0,,True
25366,FFF,2013J,591403,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,-37.0,,True
25367,FFF,2013J,591411,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-100.0,-3.0,False
25368,FFF,2013J,591412,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-101.0,,True
25369,FFF,2013J,591516,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-85.0,,True
25370,FFF,2013J,591581,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-72.0,,True
25371,FFF,2013J,591613,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-91.0,146.0,False
25372,FFF,2013J,591620,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-100.0,-3.0,False
25373,FFF,2013J,591638,F,London Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,-91.0,0.0,False
25374,FFF,2013J,591655,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-59.0,221.0,False
25375,FFF,2013J,591661,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-79.0,0.0,False
25376,FFF,2013J,591677,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-100.0,-12.0,False
25377,FFF,2013J,591685,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-43.0,,True
25378,FFF,2013J,591692,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-100.0,,True
25379,FFF,2013J,591695,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-63.0,,True
25380,FFF,2013J,591735,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-50.0,,True
25381,FFF,2013J,591765,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-86.0,,True
25382,FFF,2013J,591872,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-95.0,,True
25383,FFF,2013J,591893,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-31.0,,True
25384,FFF,2013J,591940,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-86.0,,True
25385,FFF,2013J,591975,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-95.0,,True
25386,FFF,2013J,592002,M,South Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,4.0,,True
25387,FFF,2013J,592007,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-91.0,,True
25388,FFF,2013J,592014,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-95.0,,True
25389,FFF,2013J,592092,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-84.0,,True
25390,FFF,2013J,592142,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-53.0,,True
25391,FFF,2013J,592168,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-99.0,,True
25392,FFF,2013J,592203,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Distinction,-74.0,,True
25393,FFF,2013J,592206,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail,-22.0,,True
25394,FFF,2013J,592259,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,-86.0,,True
25395,FFF,2013J,592370,M,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass,-74.0,,True
25396,FFF,2013J,592373,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Distinction,-74.0,,True
25397,FFF,2013J,592437,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-91.0,79.0,False
25398,FFF,2013J,592450,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-95.0,156.0,False
25399,FFF,2013J,592458,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-94.0,-87.0,False
25400,FFF,2013J,592476,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-95.0,,True
25401,FFF,2013J,592538,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,-87.0,51.0,False
25402,FFF,2013J,592550,M,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,-90.0,,True
25403,FFF,2013J,592563,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-45.0,0.0,False
25404,FFF,2013J,592607,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-81.0,98.0,False
25405,FFF,2013J,592616,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-95.0,,True
25406,FFF,2013J,592631,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-28.0,,True
25407,FFF,2013J,592634,M,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,-83.0,,True
25408,FFF,2013J,592640,M,Ireland,Lower Than A Level,,0-35,0,90,N,Distinction,-87.0,,True
25409,FFF,2013J,592689,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-74.0,,True
25410,FFF,2013J,592763,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-95.0,,True
25411,FFF,2013J,592781,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-60.0,,True
25412,FFF,2013J,592789,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-46.0,,True
25413,FFF,2013J,592810,M,London Region,Lower Than A Level,50-60%,35-55,0,120,Y,Fail,-94.0,,True
25414,FFF,2013J,592856,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-45.0,,True
25415,FFF,2013J,592924,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-90.0,,True
25416,FFF,2013J,592939,M,Scotland,HE Qualification,0-10%,0-35,0,240,N,Withdrawn,-88.0,-30.0,False
25417,FFF,2013J,593022,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-31.0,,True
25418,FFF,2013J,593104,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-95.0,226.0,False
25419,FFF,2013J,593139,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-53.0,,True
25420,FFF,2013J,593157,F,Ireland,Lower Than A Level,,35-55,0,60,N,Withdrawn,-25.0,10.0,False
25421,FFF,2013J,593206,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-94.0,47.0,False
25422,FFF,2013J,593272,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,-43.0,,True
25423,FFF,2013J,593320,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-42.0,,True
25424,FFF,2013J,593459,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-80.0,,True
25425,FFF,2013J,593492,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-94.0,,True
25426,FFF,2013J,593511,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-94.0,-19.0,False
25427,FFF,2013J,593532,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-94.0,-17.0,False
25428,FFF,2013J,593535,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-79.0,,True
25429,FFF,2013J,593585,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-91.0,,True
25430,FFF,2013J,593617,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-59.0,45.0,False
25431,FFF,2013J,593670,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-81.0,,True
25432,FFF,2013J,593671,M,North Western Region,Lower Than A Level,10-20,35-55,0,90,Y,Fail,-88.0,,True
25433,FFF,2013J,593681,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-31.0,,True
25434,FFF,2013J,593755,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-91.0,,True
25435,FFF,2013J,593780,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-49.0,,True
25436,FFF,2013J,593823,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Pass,-67.0,,True
25437,FFF,2013J,593865,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-91.0,-54.0,False
25438,FFF,2013J,593904,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-60.0,,True
25439,FFF,2013J,593953,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Pass,-79.0,,True
25440,FFF,2013J,593970,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,-90.0,,True
25441,FFF,2013J,594044,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass,-17.0,,True
25442,FFF,2013J,594076,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-25.0,209.0,False
25443,FFF,2013J,594119,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-86.0,,True
25444,FFF,2013J,594139,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-49.0,,True
25445,FFF,2013J,594162,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-80.0,,True
25446,FFF,2013J,594184,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Fail,-81.0,,True
25447,FFF,2013J,594205,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-46.0,,True
25448,FFF,2013J,594221,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-63.0,-4.0,False
25449,FFF,2013J,594250,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-52.0,,True
25450,FFF,2013J,594280,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-31.0,,True
25451,FFF,2013J,594291,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-87.0,,True
25452,FFF,2013J,594319,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-71.0,,True
25453,FFF,2013J,594326,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-88.0,,True
25454,FFF,2013J,594341,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-57.0,-4.0,False
25455,FFF,2013J,594342,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-58.0,,True
25456,FFF,2013J,594359,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-18.0,,True
25457,FFF,2013J,594360,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-42.0,,True
25458,FFF,2013J,594376,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,-50.0,230.0,False
25459,FFF,2013J,594395,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-88.0,215.0,False
25460,FFF,2013J,594404,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-30.0,,True
25461,FFF,2013J,594406,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Fail,-88.0,,True
25462,FFF,2013J,594454,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-84.0,,True
25463,FFF,2013J,594470,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-37.0,,True
25464,FFF,2013J,594505,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-88.0,,True
25465,FFF,2013J,594506,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-88.0,,True
25466,FFF,2013J,594510,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-79.0,46.0,False
25467,FFF,2013J,594546,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-49.0,,True
25468,FFF,2013J,594547,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-88.0,,True
25469,FFF,2013J,594558,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-79.0,,True
25470,FFF,2013J,594576,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-86.0,,True
25471,FFF,2013J,594596,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-35.0,,True
25472,FFF,2013J,594603,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-45.0,-15.0,False
25473,FFF,2013J,594615,M,Wales,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,-49.0,167.0,False
25474,FFF,2013J,594643,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-88.0,,True
25475,FFF,2013J,594737,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-88.0,-11.0,False
25476,FFF,2013J,594800,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,-35.0,,True
25477,FFF,2013J,594814,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-50.0,,True
25478,FFF,2013J,594815,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-87.0,189.0,False
25479,FFF,2013J,594823,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-38.0,,True
25480,FFF,2013J,594855,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,-50.0,,True
25481,FFF,2013J,594881,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-87.0,0.0,False
25482,FFF,2013J,594894,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-30.0,,True
25483,FFF,2013J,594933,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-85.0,0.0,False
25484,FFF,2013J,594956,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,150,Y,Withdrawn,-85.0,222.0,False
25485,FFF,2013J,594996,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-57.0,79.0,False
25486,FFF,2013J,595023,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail,-17.0,,True
25487,FFF,2013J,595106,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-67.0,,True
25488,FFF,2013J,595119,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-57.0,67.0,False
25489,FFF,2013J,595150,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-84.0,,True
25490,FFF,2013J,595164,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-85.0,,True
25491,FFF,2013J,595230,F,London Region,A Level or Equivalent,10-20,0-35,0,150,N,Pass,-59.0,,True
25492,FFF,2013J,595235,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Fail,-74.0,,True
25493,FFF,2013J,595246,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-85.0,97.0,False
25494,FFF,2013J,595330,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-28.0,,True
25495,FFF,2013J,595354,F,North Region,HE Qualification,,0-35,0,120,N,Pass,-58.0,,True
25496,FFF,2013J,595359,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-81.0,-5.0,False
25497,FFF,2013J,595381,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-53.0,,True
25498,FFF,2013J,595386,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-84.0,,True
25499,FFF,2013J,595401,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,-80.0,,True
25500,FFF,2013J,595428,M,North Western Region,HE Qualification,0-10%,35-55,0,150,N,Withdrawn,-84.0,92.0,False
25501,FFF,2013J,595477,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Fail,-57.0,,True
25502,FFF,2013J,595483,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-42.0,,True
25503,FFF,2013J,595593,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,-52.0,,True
25504,FFF,2013J,595649,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-15.0,,True
25505,FFF,2013J,595655,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-83.0,,True
25506,FFF,2013J,595676,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-65.0,186.0,False
25507,FFF,2013J,595735,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-60.0,,True
25508,FFF,2013J,595746,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-83.0,,True
25509,FFF,2013J,595752,F,North Region,Post Graduate Qualification,,0-35,0,120,N,Distinction,-53.0,,True
25510,FFF,2013J,595769,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Pass,-53.0,,True
25511,FFF,2013J,595773,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-29.0,73.0,False
25512,FFF,2013J,595840,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-45.0,,True
25513,FFF,2013J,595842,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,-17.0,,True
25514,FFF,2013J,595847,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction,-80.0,,True
25515,FFF,2013J,595868,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-81.0,,True
25516,FFF,2013J,595895,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-53.0,44.0,False
25517,FFF,2013J,595915,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,-67.0,53.0,False
25518,FFF,2013J,595935,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-81.0,65.0,False
25519,FFF,2013J,595978,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,Y,Withdrawn,-67.0,66.0,False
25520,FFF,2013J,596027,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-35.0,,True
25521,FFF,2013J,596029,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-79.0,,True
25522,FFF,2013J,596049,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-49.0,41.0,False
25523,FFF,2013J,596125,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-62.0,,True
25524,FFF,2013J,596146,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-73.0,93.0,False
25525,FFF,2013J,596147,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-74.0,,True
25526,FFF,2013J,596231,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-57.0,60.0,False
25527,FFF,2013J,596266,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,-36.0,,True
25528,FFF,2013J,596296,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Fail,-66.0,,True
25529,FFF,2013J,596368,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-59.0,,True
25530,FFF,2013J,596369,M,South West Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-28.0,234.0,False
25531,FFF,2013J,596406,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-45.0,,True
25532,FFF,2013J,596480,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-28.0,0.0,False
25533,FFF,2013J,596490,M,London Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-30.0,,True
25534,FFF,2013J,596521,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-25.0,,True
25535,FFF,2013J,596593,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-56.0,,True
25536,FFF,2013J,596601,F,South East Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,-74.0,-12.0,False
25537,FFF,2013J,596624,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-63.0,,True
25538,FFF,2013J,596646,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-65.0,,True
25539,FFF,2013J,596687,M,North Region,HE Qualification,,0-35,0,120,N,Distinction,-79.0,,True
25540,FFF,2013J,596691,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-79.0,,True
25541,FFF,2013J,596739,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-74.0,151.0,False
25542,FFF,2013J,596754,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-53.0,95.0,False
